03-22-2026 15:26:33 RAM 5486/7620MB (lfb 2x4MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,1%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[306] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.5C soc2@51.625C soc0@52.687C gpu@52.187C tj@52.687C soc1@52.625C VDD_IN 5231mW/5281mW VDD_CPU_GPU_CV 519mW/576mW VDD_SOC 1597mW/1600mW
03-22-2026 15:26:34 RAM 5486/7620MB (lfb 2x4MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,1%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.218C soc2@51.687C soc0@52.625C gpu@52.468C tj@52.593C soc1@52.562C VDD_IN 5191mW/5281mW VDD_CPU_GPU_CV 519mW/576mW VDD_SOC 1597mW/1600mW
03-22-2026 15:26:35 RAM 5486/7620MB (lfb 2x4MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,5%@729,1%@729,9%@729,5%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.812C soc2@51.625C soc0@52.562C gpu@52.187C tj@52.718C soc1@52.718C VDD_IN 5311mW/5281mW VDD_CPU_GPU_CV 559mW/576mW VDD_SOC 1597mW/1600mW
03-22-2026 15:26:36 RAM 5486/7620MB (lfb 2x4MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.531C soc2@51.593C soc0@52.75C gpu@52.187C tj@52.75C soc1@52.625C VDD_IN 5191mW/5281mW VDD_CPU_GPU_CV 519mW/576mW VDD_SOC 1597mW/1600mW
03-22-2026 15:26:37 RAM 5486/7620MB (lfb 2x4MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.437C soc2@51.625C soc0@52.718C gpu@52.187C tj@52.718C soc1@52.593C VDD_IN 5191mW/5281mW VDD_CPU_GPU_CV 519mW/576mW VDD_SOC 1597mW/1600mW
03-22-2026 15:26:38 RAM 5486/7620MB (lfb 2x4MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,2%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.531C soc2@51.656C soc0@52.625C gpu@52.187C tj@52.75C soc1@52.75C VDD_IN 5191mW/5280mW VDD_CPU_GPU_CV 519mW/576mW VDD_SOC 1597mW/1600mW
03-22-2026 15:26:39 RAM 5488/7620MB (lfb 3x4MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,2%@729,0%@729,0%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.687C soc2@51.656C soc0@52.843C gpu@52.781C tj@52.781C soc1@52.593C VDD_IN 5311mW/5280mW VDD_CPU_GPU_CV 559mW/576mW VDD_SOC 1597mW/1600mW
03-22-2026 15:26:40 RAM 5489/7620MB (lfb 3x4MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,4%@729,7%@729,0%@729,8%@729,0%@729] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.437C soc2@51.5C soc0@52.656C gpu@52.75C tj@52.75C soc1@52.562C VDD_IN 5351mW/5281mW VDD_CPU_GPU_CV 599mW/576mW VDD_SOC 1597mW/1599mW
03-22-2026 15:26:41 RAM 5489/7620MB (lfb 3x4MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,2%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.187C soc2@51.625C soc0@52.656C gpu@52.718C tj@52.718C soc1@52.531C VDD_IN 5191mW/5280mW VDD_CPU_GPU_CV 519mW/576mW VDD_SOC 1597mW/1599mW
03-22-2026 15:26:42 RAM 5489/7620MB (lfb 3x4MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.656C soc2@51.562C soc0@52.781C gpu@52.687C tj@52.718C soc1@52.718C VDD_IN 5191mW/5280mW VDD_CPU_GPU_CV 519mW/575mW VDD_SOC 1597mW/1599mW
03-22-2026 15:26:43 RAM 5489/7620MB (lfb 3x4MB) SWAP 2/3810MB (cached 0MB) CPU [2%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.406C soc2@51.625C soc0@52.75C gpu@52.687C tj@52.75C soc1@52.687C VDD_IN 5191mW/5280mW VDD_CPU_GPU_CV 519mW/575mW VDD_SOC 1597mW/1599mW
03-22-2026 15:26:44 RAM 5489/7620MB (lfb 3x4MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.281C soc2@51.625C soc0@52.75C gpu@52.656C tj@52.75C soc1@52.593C VDD_IN 5191mW/5280mW VDD_CPU_GPU_CV 519mW/575mW VDD_SOC 1597mW/1599mW
03-22-2026 15:26:45 RAM 5489/7620MB (lfb 3x4MB) SWAP 2/3810MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[306] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.375C soc2@51.593C soc0@52.656C gpu@52.593C tj@52.812C soc1@52.812C VDD_IN 5191mW/5280mW VDD_CPU_GPU_CV 519mW/575mW VDD_SOC 1597mW/1599mW
03-22-2026 15:26:46 RAM 5489/7620MB (lfb 3x4MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,1%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.562C soc2@51.531C soc0@52.75C gpu@52.656C tj@52.812C soc1@52.656C VDD_IN 5191mW/5279mW VDD_CPU_GPU_CV 519mW/575mW VDD_SOC 1597mW/1599mW
03-22-2026 15:26:47 RAM 5489/7620MB (lfb 3x4MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,1%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[306] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.312C soc2@51.531C soc0@52.718C gpu@52.281C tj@52.718C soc1@52.562C VDD_IN 5191mW/5279mW VDD_CPU_GPU_CV 519mW/575mW VDD_SOC 1597mW/1599mW
03-22-2026 15:26:48 RAM 5489/7620MB (lfb 3x4MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.531C soc2@51.656C soc0@52.531C gpu@52.187C tj@52.812C soc1@52.812C VDD_IN 5191mW/5279mW VDD_CPU_GPU_CV 519mW/575mW VDD_SOC 1597mW/1599mW
03-22-2026 15:26:49 RAM 5489/7620MB (lfb 3x4MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,1%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.562C soc2@51.531C soc0@52.812C gpu@52.343C tj@52.812C soc1@52.593C VDD_IN 5191mW/5279mW VDD_CPU_GPU_CV 519mW/575mW VDD_SOC 1597mW/1599mW
03-22-2026 15:26:50 RAM 5490/7620MB (lfb 3x4MB) SWAP 2/3810MB (cached 0MB) CPU [6%@729,17%@729,2%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.468C soc2@51.562C soc0@52.625C gpu@52.281C tj@52.625C soc1@52.531C VDD_IN 5471mW/5279mW VDD_CPU_GPU_CV 758mW/575mW VDD_SOC 1597mW/1599mW
03-22-2026 15:26:51 RAM 5490/7620MB (lfb 3x4MB) SWAP 2/3810MB (cached 0MB) CPU [1%@729,1%@729,3%@729,1%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.437C soc2@51.656C soc0@52.625C gpu@52.312C tj@52.718C soc1@52.593C VDD_IN 5231mW/5279mW VDD_CPU_GPU_CV 559mW/575mW VDD_SOC 1597mW/1599mW
03-22-2026 15:26:52 RAM 5490/7620MB (lfb 3x4MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[306] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.781C soc2@51.562C soc0@52.75C gpu@52.187C tj@52.718C soc1@52.718C VDD_IN 5191mW/5279mW VDD_CPU_GPU_CV 519mW/575mW VDD_SOC 1597mW/1599mW
03-22-2026 15:26:53 RAM 5490/7620MB (lfb 3x4MB) SWAP 2/3810MB (cached 0MB) CPU [1%@729,0%@729,1%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.312C soc2@51.562C soc0@52.687C gpu@52.218C tj@52.687C soc1@52.562C VDD_IN 5191mW/5279mW VDD_CPU_GPU_CV 519mW/575mW VDD_SOC 1597mW/1599mW
03-22-2026 15:26:54 RAM 5490/7620MB (lfb 3x4MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.281C soc2@51.625C soc0@52.625C gpu@52.218C tj@52.625C soc1@52.625C VDD_IN 5191mW/5279mW VDD_CPU_GPU_CV 519mW/575mW VDD_SOC 1597mW/1599mW
03-22-2026 15:26:55 RAM 5490/7620MB (lfb 3x4MB) SWAP 2/3810MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[306] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.687C soc2@51.593C soc0@52.625C gpu@52.187C tj@52.656C soc1@52.656C VDD_IN 5191mW/5278mW VDD_CPU_GPU_CV 519mW/574mW VDD_SOC 1597mW/1599mW
03-22-2026 15:26:56 RAM 5490/7620MB (lfb 3x4MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[306] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.531C soc2@51.562C soc0@52.75C gpu@52.281C tj@52.75C soc1@52.625C VDD_IN 5191mW/5278mW VDD_CPU_GPU_CV 519mW/574mW VDD_SOC 1597mW/1599mW
03-22-2026 15:26:57 RAM 5490/7620MB (lfb 3x4MB) SWAP 2/3810MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.843C soc2@51.718C soc0@52.656C gpu@52.156C tj@52.687C soc1@52.593C VDD_IN 5191mW/5278mW VDD_CPU_GPU_CV 519mW/574mW VDD_SOC 1597mW/1599mW
03-22-2026 15:26:58 RAM 5490/7620MB (lfb 3x4MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.531C soc2@51.625C soc0@52.625C gpu@52.218C tj@52.656C soc1@52.656C VDD_IN 5191mW/5278mW VDD_CPU_GPU_CV 519mW/574mW VDD_SOC 1597mW/1599mW
03-22-2026 15:26:59 RAM 5489/7620MB (lfb 1x4MB) SWAP 2/3810MB (cached 0MB) CPU [1%@729,0%@729,1%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.437C soc2@51.625C soc0@52.781C gpu@52.437C tj@52.937C soc1@52.625C VDD_IN 5231mW/5278mW VDD_CPU_GPU_CV 519mW/574mW VDD_SOC 1597mW/1599mW
03-22-2026 15:27:00 RAM 5490/7620MB (lfb 4x4MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,1%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.375C soc2@51.687C soc0@52.718C gpu@52.375C tj@52.812C soc1@52.531C VDD_IN 5231mW/5278mW VDD_CPU_GPU_CV 519mW/574mW VDD_SOC 1597mW/1599mW
03-22-2026 15:27:01 RAM 5490/7620MB (lfb 4x4MB) SWAP 2/3810MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.812C soc2@51.625C soc0@52.875C gpu@52.812C tj@52.875C soc1@52.843C VDD_IN 5191mW/5278mW VDD_CPU_GPU_CV 519mW/574mW VDD_SOC 1597mW/1599mW
03-22-2026 15:27:02 RAM 5490/7620MB (lfb 4x4MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,1%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[306] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.656C soc2@51.718C soc0@52.812C gpu@52.781C tj@52.812C soc1@52.687C VDD_IN 5191mW/5277mW VDD_CPU_GPU_CV 519mW/574mW VDD_SOC 1597mW/1599mW
03-22-2026 15:27:03 RAM 5490/7620MB (lfb 4x4MB) SWAP 2/3810MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,1%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.375C soc2@51.687C soc0@52.656C gpu@52.75C tj@52.75C soc1@52.625C VDD_IN 5191mW/5277mW VDD_CPU_GPU_CV 519mW/574mW VDD_SOC 1597mW/1599mW
03-22-2026 15:27:04 RAM 5490/7620MB (lfb 4x4MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,3%@729,0%@729,4%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[306] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.781C soc2@51.718C soc0@52.687C gpu@52.687C tj@52.843C soc1@52.843C VDD_IN 5271mW/5277mW VDD_CPU_GPU_CV 559mW/574mW VDD_SOC 1597mW/1599mW
03-22-2026 15:27:05 RAM 5490/7620MB (lfb 4x4MB) SWAP 2/3810MB (cached 0MB) CPU [2%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.468C soc2@51.687C soc0@52.843C gpu@52.375C tj@52.906C soc1@52.656C VDD_IN 5191mW/5277mW VDD_CPU_GPU_CV 519mW/573mW VDD_SOC 1597mW/1599mW
03-22-2026 15:27:06 RAM 5490/7620MB (lfb 4x4MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.375C soc2@51.75C soc0@52.812C gpu@52.25C tj@52.812C soc1@52.687C VDD_IN 5191mW/5277mW VDD_CPU_GPU_CV 519mW/573mW VDD_SOC 1597mW/1599mW
03-22-2026 15:27:07 RAM 5490/7620MB (lfb 4x4MB) SWAP 2/3810MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.375C soc2@51.687C soc0@52.718C gpu@52.718C tj@52.812C soc1@52.812C VDD_IN 5191mW/5277mW VDD_CPU_GPU_CV 519mW/573mW VDD_SOC 1597mW/1599mW
03-22-2026 15:27:08 RAM 5490/7620MB (lfb 4x4MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,1%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[306] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.781C soc2@51.718C soc0@52.781C gpu@52.687C tj@52.812C soc1@52.812C VDD_IN 5191mW/5276mW VDD_CPU_GPU_CV 519mW/573mW VDD_SOC 1597mW/1599mW
03-22-2026 15:27:09 RAM 5490/7620MB (lfb 4x4MB) SWAP 2/3810MB (cached 0MB) CPU [2%@729,1%@729,1%@729,3%@729,1%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.593C soc2@51.656C soc0@52.875C gpu@52.593C tj@52.875C soc1@52.687C VDD_IN 5191mW/5276mW VDD_CPU_GPU_CV 519mW/573mW VDD_SOC 1597mW/1599mW
03-22-2026 15:27:10 RAM 5495/7620MB (lfb 3x4MB) SWAP 2/3810MB (cached 0MB) CPU [10%@729,8%@729,12%@729,16%@729,23%@729,0%@729] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.531C soc2@51.75C soc0@52.75C gpu@52.687C tj@52.75C soc1@52.625C VDD_IN 5391mW/5277mW VDD_CPU_GPU_CV 638mW/573mW VDD_SOC 1597mW/1599mW
03-22-2026 15:27:11 RAM 5495/7620MB (lfb 3x4MB) SWAP 2/3810MB (cached 0MB) CPU [11%@729,7%@729,8%@729,3%@729,0%@729,0%@729] EMC_FREQ 1%@2133 GR3D_FREQ 88%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.718C soc2@51.812C soc0@52.687C gpu@52.718C tj@52.875C soc1@52.875C VDD_IN 5511mW/5277mW VDD_CPU_GPU_CV 717mW/573mW VDD_SOC 1597mW/1599mW
03-22-2026 15:27:12 RAM 5496/7620MB (lfb 3x4MB) SWAP 2/3810MB (cached 0MB) CPU [3%@729,5%@729,4%@729,2%@729,2%@729,0%@729] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.843C soc2@51.718C soc0@52.906C gpu@52.593C tj@52.906C soc1@52.812C VDD_IN 5271mW/5277mW VDD_CPU_GPU_CV 559mW/573mW VDD_SOC 1597mW/1599mW
03-22-2026 15:27:13 RAM 5496/7620MB (lfb 3x4MB) SWAP 2/3810MB (cached 0MB) CPU [1%@729,7%@729,0%@729,7%@729,2%@729,0%@729] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.593C soc2@51.718C soc0@52.875C gpu@52.593C tj@52.812C soc1@52.687C VDD_IN 5231mW/5277mW VDD_CPU_GPU_CV 559mW/573mW VDD_SOC 1597mW/1599mW
03-22-2026 15:27:14 RAM 5496/7620MB (lfb 3x4MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,7%@729,0%@729,8%@729,0%@729,1%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.625C soc2@51.812C soc0@52.875C gpu@52.343C tj@52.875C soc1@52.656C VDD_IN 5231mW/5277mW VDD_CPU_GPU_CV 559mW/573mW VDD_SOC 1597mW/1599mW
03-22-2026 15:27:15 RAM 5496/7620MB (lfb 3x4MB) SWAP 2/3810MB (cached 0MB) CPU [3%@729,3%@729,0%@729,9%@729,12%@729,1%@729] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.593C soc2@51.75C soc0@52.718C gpu@52.218C tj@52.937C soc1@52.937C VDD_IN 5271mW/5277mW VDD_CPU_GPU_CV 559mW/573mW VDD_SOC 1597mW/1599mW
03-22-2026 15:27:16 RAM 5495/7620MB (lfb 3x4MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,2%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.875C soc2@51.687C soc0@52.781C gpu@52.25C tj@52.875C soc1@52.875C VDD_IN 5231mW/5277mW VDD_CPU_GPU_CV 519mW/573mW VDD_SOC 1597mW/1599mW
03-22-2026 15:27:17 RAM 5496/7620MB (lfb 3x4MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.812C soc2@51.781C soc0@52.906C gpu@52.281C tj@52.906C soc1@52.718C VDD_IN 5191mW/5277mW VDD_CPU_GPU_CV 519mW/573mW VDD_SOC 1597mW/1599mW
03-22-2026 15:27:18 RAM 5496/7620MB (lfb 3x4MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.437C soc2@51.812C soc0@52.812C gpu@52.937C tj@52.937C soc1@52.687C VDD_IN 5191mW/5276mW VDD_CPU_GPU_CV 519mW/573mW VDD_SOC 1597mW/1599mW
03-22-2026 15:27:19 RAM 5496/7620MB (lfb 3x4MB) SWAP 2/3810MB (cached 0MB) CPU [1%@729,0%@729,0%@729,1%@729,1%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.843C soc2@51.687C soc0@52.718C gpu@52.906C tj@52.906C soc1@52.906C VDD_IN 5191mW/5276mW VDD_CPU_GPU_CV 519mW/573mW VDD_SOC 1597mW/1599mW
03-22-2026 15:27:20 RAM 5500/7620MB (lfb 2x4MB) SWAP 2/3810MB (cached 0MB) CPU [9%@729,0%@729,0%@729,1%@729,12%@729,5%@729] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.593C soc2@51.687C soc0@52.906C gpu@52.843C tj@52.906C soc1@52.812C VDD_IN 5311mW/5276mW VDD_CPU_GPU_CV 559mW/573mW VDD_SOC 1597mW/1599mW
03-22-2026 15:27:21 RAM 5500/7620MB (lfb 2x4MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[306] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.5C soc2@51.687C soc0@52.812C gpu@52.843C tj@52.906C soc1@52.718C VDD_IN 5191mW/5276mW VDD_CPU_GPU_CV 519mW/573mW VDD_SOC 1597mW/1599mW
03-22-2026 15:27:22 RAM 5500/7620MB (lfb 2x4MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.562C soc2@51.718C soc0@52.781C gpu@52.781C tj@52.875C soc1@53C VDD_IN 5191mW/5276mW VDD_CPU_GPU_CV 519mW/573mW VDD_SOC 1597mW/1599mW
03-22-2026 15:27:23 RAM 5500/7620MB (lfb 2x4MB) SWAP 2/3810MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,1%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.812C soc2@51.656C soc0@52.843C gpu@52.781C tj@52.843C soc1@52.781C VDD_IN 5191mW/5276mW VDD_CPU_GPU_CV 519mW/573mW VDD_SOC 1597mW/1599mW
03-22-2026 15:27:24 RAM 5500/7620MB (lfb 2x4MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,1%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.468C soc2@51.625C soc0@52.781C gpu@52.75C tj@52.781C soc1@52.625C VDD_IN 5191mW/5276mW VDD_CPU_GPU_CV 519mW/572mW VDD_SOC 1597mW/1599mW
03-22-2026 15:27:25 RAM 5500/7620MB (lfb 2x4MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,1%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.812C soc2@51.781C soc0@52.687C gpu@52.718C tj@53C soc1@53C VDD_IN 5191mW/5275mW VDD_CPU_GPU_CV 519mW/572mW VDD_SOC 1597mW/1599mW
03-22-2026 15:27:26 RAM 5500/7620MB (lfb 2x4MB) SWAP 2/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.781C soc2@51.687C soc0@52.906C gpu@52.75C tj@52.906C soc1@52.781C VDD_IN 5191mW/5275mW VDD_CPU_GPU_CV 519mW/572mW VDD_SOC 1597mW/1599mW
